danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.817,0.841,5.0,-4.173,0.0,0.0382,0.118,0.000216,0.0772,0.336,125.989,audio_features,3jTedBPHIIr48xoJchYHNH,spotify:track:3jTedBPHIIr48xoJchYHNH,https://api.spotify.com/v1/tracks/3jTedBPHIIr48xoJchYHNH,https://api.spotify.com/v1/audio-analysis/3jTedBPHIIr48xoJchYHNH,221255.0,4.0
0.79,0.662,10.0,-11.636,0.0,0.0495,0.0727,0.109,0.0261,0.678,113.006,audio_features,1gM44tVZ9pfUe9v35Stp31,spotify:track:1gM44tVZ9pfUe9v35Stp31,https://api.spotify.com/v1/tracks/1gM44tVZ9pfUe9v35Stp31,https://api.spotify.com/v1/audio-analysis/1gM44tVZ9pfUe9v35Stp31,441894.0,4.0
0.649,0.744,6.0,-5.859,0.0,0.0706,0.303,0.0,0.223,0.222,129.89,audio_features,6EjV5DkMq1REXkPRKruNzO,spotify:track:6EjV5DkMq1REXkPRKruNzO,https://api.spotify.com/v1/tracks/6EjV5DkMq1REXkPRKruNzO,https://api.spotify.com/v1/audio-analysis/6EjV5DkMq1REXkPRKruNzO,195925.0,4.0
0.9,0.564,1.0,-7.92,1.0,0.0582,0.0451,0.0192,0.0531,0.516,113.006,audio_features,03el79rU07nAtJYgX1v62f,spotify:track:03el79rU07nAtJYgX1v62f,https://api.spotify.com/v1/tracks/03el79rU07nAtJYgX1v62f,https://api.spotify.com/v1/audio-analysis/03el79rU07nAtJYgX1v62f,291795.0,4.0
0.711,0.52,2.0,-11.103,0.0,0.0331,0.102,0.00152,0.13,0.363,111.993,audio_features,4zZxynw8cwhCRlDl9pay2f,spotify:track:4zZxynw8cwhCRlDl9pay2f,https://api.spotify.com/v1/tracks/4zZxynw8cwhCRlDl9pay2f,https://api.spotify.com/v1/audio-analysis/4zZxynw8cwhCRlDl9pay2f,402891.0,4.0
0.713,0.58,5.0,-8.471,1.0,0.0418,0.552,0.0,0.0683,0.749,108.77,audio_features,2pdid5w8VxdgMmYlp7r17z,spotify:track:2pdid5w8VxdgMmYlp7r17z,https://api.spotify.com/v1/tracks/2pdid5w8VxdgMmYlp7r17z,https://api.spotify.com/v1/audio-analysis/2pdid5w8VxdgMmYlp7r17z,295785.0,3.0
0.553,0.628,3.0,-8.68,0.0,0.411,0.134,0.0,0.148,0.484,146.845,audio_features,3asncdck9DIEhAwpmjOCGw,spotify:track:3asncdck9DIEhAwpmjOCGw,https://api.spotify.com/v1/tracks/3asncdck9DIEhAwpmjOCGw,https://api.spotify.com/v1/audio-analysis/3asncdck9DIEhAwpmjOCGw,145749.0,4.0
0.766,0.64,8.0,-14.798,1.0,0.0476,0.0329,0.0726,0.0621,0.535,112.985,audio_features,219UdZ1b9vuUe45FK2JeWx,spotify:track:219UdZ1b9vuUe45FK2JeWx,https://api.spotify.com/v1/tracks/219UdZ1b9vuUe45FK2JeWx,https://api.spotify.com/v1/audio-analysis/219UdZ1b9vuUe45FK2JeWx,548121.0,4.0
0.79,0.496,2.0,-7.452,0.0,0.0721,0.293,0.0,0.133,0.455,143.909,audio_features,0o4mDZfU8sIfHZDztKbFiF,spotify:track:0o4mDZfU8sIfHZDztKbFiF,https://api.spotify.com/v1/tracks/0o4mDZfU8sIfHZDztKbFiF,https://api.spotify.com/v1/audio-analysis/0o4mDZfU8sIfHZDztKbFiF,201045.0,4.0
0.885,0.677,7.0,-9.004,0.0,0.0532,0.0921,0.0035,0.0825,0.393,112.994,audio_features,1DyNpDv4M8qBTthYIAPvqW,spotify:track:1DyNpDv4M8qBTthYIAPvqW,https://api.spotify.com/v1/tracks/1DyNpDv4M8qBTthYIAPvqW,https://api.spotify.com/v1/audio-analysis/1DyNpDv4M8qBTthYIAPvqW,323750.0,4.0
0.795,0.71,10.0,-9.251,0.0,0.0491,0.0554,0.114,0.129,0.579,111.997,audio_features,0X5qaCnHN98ELiqincjJwg,spotify:track:0X5qaCnHN98ELiqincjJwg,https://api.spotify.com/v1/tracks/0X5qaCnHN98ELiqincjJwg,https://api.spotify.com/v1/audio-analysis/0X5qaCnHN98ELiqincjJwg,454503.0,4.0
0.712,0.573,8.0,-5.699,0.0,0.254,0.167,0.0,0.115,0.349,84.994,audio_features,4PEad5HAGdSPP21Pu5wJKQ,spotify:track:4PEad5HAGdSPP21Pu5wJKQ,https://api.spotify.com/v1/tracks/4PEad5HAGdSPP21Pu5wJKQ,https://api.spotify.com/v1/audio-analysis/4PEad5HAGdSPP21Pu5wJKQ,230426.0,4.0
0.694,0.422,0.0,-8.631,0.0,0.121,0.479,2.22e-06,0.118,0.403,139.979,audio_features,2azNqxBR8LKGx6VgHWyqeo,spotify:track:2azNqxBR8LKGx6VgHWyqeo,https://api.spotify.com/v1/tracks/2azNqxBR8LKGx6VgHWyqeo,https://api.spotify.com/v1/audio-analysis/2azNqxBR8LKGx6VgHWyqeo,175104.0,4.0
0.848,0.699,4.0,-10.771,0.0,0.0567,0.0567,0.000728,0.138,0.503,111.999,audio_features,1KpHX3zexEHvYTw0dSyfgF,spotify:track:1KpHX3zexEHvYTw0dSyfgF,https://api.spotify.com/v1/tracks/1KpHX3zexEHvYTw0dSyfgF,https://api.spotify.com/v1/audio-analysis/1KpHX3zexEHvYTw0dSyfgF,428544.0,4.0
0.769,0.535,3.0,-13.9,0.0,0.0473,0.482,0.764,0.0787,0.534,118.008,audio_features,0cnbEf12FLBWx9QnBlw1EL,spotify:track:0cnbEf12FLBWx9QnBlw1EL,https://api.spotify.com/v1/tracks/0cnbEf12FLBWx9QnBlw1EL,https://api.spotify.com/v1/audio-analysis/0cnbEf12FLBWx9QnBlw1EL,457145.0,4.0
0.619,0.903,1.0,-4.659,1.0,0.0693,0.0296,0.00199,0.19,0.964,154.639,audio_features,7JbLSEDlRdoJaXk5ddZae2,spotify:track:7JbLSEDlRdoJaXk5ddZae2,https://api.spotify.com/v1/tracks/7JbLSEDlRdoJaXk5ddZae2,https://api.spotify.com/v1/audio-analysis/7JbLSEDlRdoJaXk5ddZae2,257959.0,4.0
0.573,0.468,8.0,-10.444,1.0,0.138,0.0005,0.000278,0.0462,0.621,149.07,audio_features,20QQlFhbWCkMJ6WhC4G2X8,spotify:track:20QQlFhbWCkMJ6WhC4G2X8,https://api.spotify.com/v1/tracks/20QQlFhbWCkMJ6WhC4G2X8,https://api.spotify.com/v1/audio-analysis/20QQlFhbWCkMJ6WhC4G2X8,377997.0,5.0
0.463,0.444,5.0,-9.031,0.0,0.329,0.611,6.15e-05,0.275,0.275,69.989,audio_features,4xKwAxOvpymY0gDpX7gHfU,spotify:track:4xKwAxOvpymY0gDpX7gHfU,https://api.spotify.com/v1/tracks/4xKwAxOvpymY0gDpX7gHfU,https://api.spotify.com/v1/audio-analysis/4xKwAxOvpymY0gDpX7gHfU,179541.0,4.0
0.888,0.403,5.0,-10.949,0.0,0.142,0.0524,0.00106,0.042,0.597,112.009,audio_features,3mWu4sw2LsmNX4UBfhrvC1,spotify:track:3mWu4sw2LsmNX4UBfhrvC1,https://api.spotify.com/v1/tracks/3mWu4sw2LsmNX4UBfhrvC1,https://api.spotify.com/v1/audio-analysis/3mWu4sw2LsmNX4UBfhrvC1,414319.0,4.0
0.881,0.474,0.0,-7.675,1.0,0.0483,0.0176,0.0348,0.0678,0.576,114.001,audio_features,1S1K6RxkEkm9a9op800QEk,spotify:track:1S1K6RxkEkm9a9op800QEk,https://api.spotify.com/v1/tracks/1S1K6RxkEkm9a9op800QEk,https://api.spotify.com/v1/audio-analysis/1S1K6RxkEkm9a9op800QEk,246184.0,4.0
0.837,0.675,10.0,-15.098,0.0,0.0592,0.0117,0.814,0.0746,0.472,113.008,audio_features,0Xc5lXQ1Q1NxGyL7SSXnF9,spotify:track:0Xc5lXQ1Q1NxGyL7SSXnF9,https://api.spotify.com/v1/tracks/0Xc5lXQ1Q1NxGyL7SSXnF9,https://api.spotify.com/v1/audio-analysis/0Xc5lXQ1Q1NxGyL7SSXnF9,395044.0,4.0
0.455,0.799,2.0,-8.831,1.0,0.0359,0.384,0.0,0.575,0.868,99.729,audio_features,79r4mAwHBAB1x5QnImlUM6,spotify:track:79r4mAwHBAB1x5QnImlUM6,https://api.spotify.com/v1/tracks/79r4mAwHBAB1x5QnImlUM6,https://api.spotify.com/v1/audio-analysis/79r4mAwHBAB1x5QnImlUM6,299363.0,3.0
0.801,0.382,1.0,-14.935,1.0,0.0613,0.0126,0.796,0.0771,0.457,111.998,audio_features,3iPJiH6pesR8TxxBF3kLWl,spotify:track:3iPJiH6pesR8TxxBF3kLWl,https://api.spotify.com/v1/tracks/3iPJiH6pesR8TxxBF3kLWl,https://api.spotify.com/v1/audio-analysis/3iPJiH6pesR8TxxBF3kLWl,282896.0,4.0
0.904,0.54,5.0,-14.726,0.0,0.0627,0.0282,0.042,0.0972,0.36,112.009,audio_features,0nW9PrcihaknNnldmEx08O,spotify:track:0nW9PrcihaknNnldmEx08O,https://api.spotify.com/v1/tracks/0nW9PrcihaknNnldmEx08O,https://api.spotify.com/v1/audio-analysis/0nW9PrcihaknNnldmEx08O,385748.0,4.0
0.571,0.722,7.0,-9.79,1.0,0.0468,0.132,0.143,0.627,0.726,77.0,audio_features,3bqCtq5RcPzULlyqkFGVJ7,spotify:track:3bqCtq5RcPzULlyqkFGVJ7,https://api.spotify.com/v1/tracks/3bqCtq5RcPzULlyqkFGVJ7,https://api.spotify.com/v1/audio-analysis/3bqCtq5RcPzULlyqkFGVJ7,383425.0,4.0
0.684,0.607,11.0,-8.127,0.0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373.0,4.0
0.686,0.588,7.0,-8.343,0.0,0.0554,0.178,0.0,0.0954,0.617,94.519,audio_features,7GaFYUqP2WdR4KTPk7cXoP,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/audio-analysis/7GaFYUqP2WdR4KTPk7cXoP,249120.0,4.0
0.607,0.857,2.0,-3.287,1.0,0.301,0.164,0.0,0.211,0.732,179.749,audio_features,4XsJiRJQAK8TWcZCn0Dxlh,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,https://api.spotify.com/v1/tracks/4XsJiRJQAK8TWcZCn0Dxlh,https://api.spotify.com/v1/audio-analysis/4XsJiRJQAK8TWcZCn0Dxlh,143242.0,4.0
0.535,0.963,9.0,-3.363,1.0,0.0798,0.000873,0.0,0.137,0.614,80.002,audio_features,1k68vKHNQXU5CHqcM7Yp7N,spotify:track:1k68vKHNQXU5CHqcM7Yp7N,https://api.spotify.com/v1/tracks/1k68vKHNQXU5CHqcM7Yp7N,https://api.spotify.com/v1/audio-analysis/1k68vKHNQXU5CHqcM7Yp7N,189934.0,4.0
0.79,0.915,4.0,-2.251,1.0,0.146,0.0366,0.0,0.0785,0.726,97.47,audio_features,1agDCV4zQqaFwJQNsTgmL1,spotify:track:1agDCV4zQqaFwJQNsTgmL1,https://api.spotify.com/v1/tracks/1agDCV4zQqaFwJQNsTgmL1,https://api.spotify.com/v1/audio-analysis/1agDCV4zQqaFwJQNsTgmL1,182841.0,4.0
0.853,0.824,1.0,-3.287,1.0,0.103,0.0322,0.0,0.0859,0.888,108.044,audio_features,01qFKNWq73UfEslI0GvumE,spotify:track:01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/tracks/01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/audio-analysis/01qFKNWq73UfEslI0GvumE,201812.0,4.0
0.672,0.801,6.0,-3.968,0.0,0.0413,0.0539,0.0,0.131,0.415,140.025,audio_features,6oNLSQX8bcAdbCElZYju3v,spotify:track:6oNLSQX8bcAdbCElZYju3v,https://api.spotify.com/v1/tracks/6oNLSQX8bcAdbCElZYju3v,https://api.spotify.com/v1/audio-analysis/6oNLSQX8bcAdbCElZYju3v,174147.0,4.0
0.744,0.747,11.0,-4.281,0.0,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077,audio_features,5lKnZbdGCBViitE1Ce5TZh,spotify:track:5lKnZbdGCBViitE1Ce5TZh,https://api.spotify.com/v1/tracks/5lKnZbdGCBViitE1Ce5TZh,https://api.spotify.com/v1/audio-analysis/5lKnZbdGCBViitE1Ce5TZh,178880.0,4.0
0.716,0.531,0.0,-6.051,1.0,0.0367,0.391,0.0,0.0691,0.431,87.984,audio_features,6qafqn8bBMy7t5c5WqpyRk,spotify:track:6qafqn8bBMy7t5c5WqpyRk,https://api.spotify.com/v1/tracks/6qafqn8bBMy7t5c5WqpyRk,https://api.spotify.com/v1/audio-analysis/6qafqn8bBMy7t5c5WqpyRk,223302.0,4.0
0.658,0.86,7.0,-3.183,1.0,0.0787,0.0355,0.0,0.0664,0.737,147.955,audio_features,1lTBkwEm0wim9RsMXqtqWy,spotify:track:1lTBkwEm0wim9RsMXqtqWy,https://api.spotify.com/v1/tracks/1lTBkwEm0wim9RsMXqtqWy,https://api.spotify.com/v1/audio-analysis/1lTBkwEm0wim9RsMXqtqWy,188320.0,4.0
0.699,0.708,10.0,-4.182,0.0,0.0496,0.185,8.43e-06,0.0921,0.863,108.887,audio_features,5ocSQW5sIUIOFojwXEz9Ki,spotify:track:5ocSQW5sIUIOFojwXEz9Ki,https://api.spotify.com/v1/tracks/5ocSQW5sIUIOFojwXEz9Ki,https://api.spotify.com/v1/audio-analysis/5ocSQW5sIUIOFojwXEz9Ki,191000.0,4.0
0.629,0.733,7.0,-5.445,1.0,0.0419,0.0025,0.0,0.357,0.362,120.001,audio_features,3Ua0m0YmEjrMi9XErKcNiR,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/tracks/3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/audio-analysis/3Ua0m0YmEjrMi9XErKcNiR,212241.0,4.0
0.372,0.567,5.0,-4.211,0.0,0.0361,0.142,0.0,0.0871,0.0928,172.024,audio_features,7gMfVc4zfNIxuMyMGglOHa,spotify:track:7gMfVc4zfNIxuMyMGglOHa,https://api.spotify.com/v1/tracks/7gMfVc4zfNIxuMyMGglOHa,https://api.spotify.com/v1/audio-analysis/7gMfVc4zfNIxuMyMGglOHa,144624.0,4.0
0.803,0.895,1.0,-2.888,1.0,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,audio_features,38tXZcL1gZRfbqfOG0VMTH,spotify:track:38tXZcL1gZRfbqfOG0VMTH,https://api.spotify.com/v1/tracks/38tXZcL1gZRfbqfOG0VMTH,https://api.spotify.com/v1/audio-analysis/38tXZcL1gZRfbqfOG0VMTH,219027.0,4.0
0.786,0.836,4.0,-5.839,1.0,0.0633,0.558,0.444,0.684,0.921,92.002,audio_features,45zLrK0668WQ5JFMyiYmCS,spotify:track:45zLrK0668WQ5JFMyiYmCS,https://api.spotify.com/v1/tracks/45zLrK0668WQ5JFMyiYmCS,https://api.spotify.com/v1/audio-analysis/45zLrK0668WQ5JFMyiYmCS,78492.0,4.0
0.522,0.977,8.0,-2.715,1.0,0.0556,0.00681,0.0,0.243,0.729,175.025,audio_features,18x0Z8JUwLA2LhgsIHbNy3,spotify:track:18x0Z8JUwLA2LhgsIHbNy3,https://api.spotify.com/v1/tracks/18x0Z8JUwLA2LhgsIHbNy3,https://api.spotify.com/v1/audio-analysis/18x0Z8JUwLA2LhgsIHbNy3,205589.0,4.0
0.695,0.789,9.0,-2.05,1.0,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,audio_features,4b2fMv44GAYpsDSK4ihbsI,spotify:track:4b2fMv44GAYpsDSK4ihbsI,https://api.spotify.com/v1/tracks/4b2fMv44GAYpsDSK4ihbsI,https://api.spotify.com/v1/audio-analysis/4b2fMv44GAYpsDSK4ihbsI,196467.0,4.0
0.575,0.45,4.0,-9.306,1.0,0.0259,0.531,6.59e-05,0.124,0.263,132.039,audio_features,5LrN7yUQAzvthd4QujgPFr,spotify:track:5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr,242485.0,4.0
0.595,0.758,9.0,-4.488,1.0,0.035,0.0378,0.0,0.0561,0.377,132.01,audio_features,6je5cTal6PyeITNrOzkCoS,spotify:track:6je5cTal6PyeITNrOzkCoS,https://api.spotify.com/v1/tracks/6je5cTal6PyeITNrOzkCoS,https://api.spotify.com/v1/audio-analysis/6je5cTal6PyeITNrOzkCoS,217068.0,4.0
0.52,0.248,5.0,-8.675,1.0,0.0355,0.91,1.36e-06,0.118,0.228,129.214,audio_features,0hqj5JBnFt1BHEz2UCFwrl,spotify:track:0hqj5JBnFt1BHEz2UCFwrl,https://api.spotify.com/v1/tracks/0hqj5JBnFt1BHEz2UCFwrl,https://api.spotify.com/v1/audio-analysis/0hqj5JBnFt1BHEz2UCFwrl,290096.0,4.0
0.354,0.232,5.0,-7.656,1.0,0.0329,0.79,0.0,0.127,0.342,171.198,audio_features,3vnaEaDxMKdBhqA1t0uAwl,spotify:track:3vnaEaDxMKdBhqA1t0uAwl,https://api.spotify.com/v1/tracks/3vnaEaDxMKdBhqA1t0uAwl,https://api.spotify.com/v1/audio-analysis/3vnaEaDxMKdBhqA1t0uAwl,235053.0,4.0
0.46,0.615,5.0,-3.472,0.0,0.0331,0.0633,0.0,0.109,0.414,167.927,audio_features,3FR2yqZsG07NhXz7uPyUyC,spotify:track:3FR2yqZsG07NhXz7uPyUyC,https://api.spotify.com/v1/tracks/3FR2yqZsG07NhXz7uPyUyC,https://api.spotify.com/v1/audio-analysis/3FR2yqZsG07NhXz7uPyUyC,283160.0,4.0
0.676,0.425,11.0,-6.397,0.0,0.0278,0.545,0.0,0.117,0.453,110.051,audio_features,10I5rhhFoWZDIN3kEc6Dbo,spotify:track:10I5rhhFoWZDIN3kEc6Dbo,https://api.spotify.com/v1/tracks/10I5rhhFoWZDIN3kEc6Dbo,https://api.spotify.com/v1/audio-analysis/10I5rhhFoWZDIN3kEc6Dbo,184076.0,4.0
0.471,0.948,5.0,-2.62,0.0,0.0394,0.00609,0.0,0.116,0.741,184.926,audio_features,0T6J3Ipbe06lm7p3grH2bg,spotify:track:0T6J3Ipbe06lm7p3grH2bg,https://api.spotify.com/v1/tracks/0T6J3Ipbe06lm7p3grH2bg,https://api.spotify.com/v1/audio-analysis/0T6J3Ipbe06lm7p3grH2bg,165587.0,4.0
0.66,0.885,1.0,-2.525,1.0,0.0688,0.0157,0.000445,0.301,0.814,137.993,audio_features,4UwsXGVppRRJpKBHy0mtyK,spotify:track:4UwsXGVppRRJpKBHy0mtyK,https://api.spotify.com/v1/tracks/4UwsXGVppRRJpKBHy0mtyK,https://api.spotify.com/v1/audio-analysis/4UwsXGVppRRJpKBHy0mtyK,178027.0,4.0
0.586,0.816,6.0,-4.513,1.0,0.0456,0.00921,1.08e-06,0.081,0.407,128.021,audio_features,2PlsVMcOn6ujc2UEYs2Yat,spotify:track:2PlsVMcOn6ujc2UEYs2Yat,https://api.spotify.com/v1/tracks/2PlsVMcOn6ujc2UEYs2Yat,https://api.spotify.com/v1/audio-analysis/2PlsVMcOn6ujc2UEYs2Yat,235333.0,4.0
0.66,0.787,1.0,-3.85,0.0,0.0668,0.00708,0.0,0.116,0.629,89.98,audio_features,34DtDWmIUacoop6Md298vE,spotify:track:34DtDWmIUacoop6Md298vE,https://api.spotify.com/v1/tracks/34DtDWmIUacoop6Md298vE,https://api.spotify.com/v1/audio-analysis/34DtDWmIUacoop6Md298vE,179387.0,4.0
0.638,0.862,5.0,-4.712,0.0,0.0361,0.0347,0.000101,0.258,0.596,119.986,audio_features,1ySWoGgrduSzvtJ3PUzO41,spotify:track:1ySWoGgrduSzvtJ3PUzO41,https://api.spotify.com/v1/tracks/1ySWoGgrduSzvtJ3PUzO41,https://api.spotify.com/v1/audio-analysis/1ySWoGgrduSzvtJ3PUzO41,166809.0,4.0
0.665,0.919,2.0,-3.211,1.0,0.0922,0.00191,0.0,0.0588,0.782,129.962,audio_features,4EwNWRBWdZ6bgvxRHlZ8OO,spotify:track:4EwNWRBWdZ6bgvxRHlZ8OO,https://api.spotify.com/v1/tracks/4EwNWRBWdZ6bgvxRHlZ8OO,https://api.spotify.com/v1/audio-analysis/4EwNWRBWdZ6bgvxRHlZ8OO,224793.0,4.0
0.761,0.588,1.0,-5.989,1.0,0.0477,0.00279,0.664,0.131,0.762,116.016,audio_features,1Px44tw80Q4rcCl8FxDGOi,spotify:track:1Px44tw80Q4rcCl8FxDGOi,https://api.spotify.com/v1/tracks/1Px44tw80Q4rcCl8FxDGOi,https://api.spotify.com/v1/audio-analysis/1Px44tw80Q4rcCl8FxDGOi,170888.0,4.0
0.707,0.719,4.0,-4.963,0.0,0.0395,0.223,2e-06,0.371,0.701,104.033,audio_features,1kyLInQ2qgYbK4wZxllfV2,spotify:track:1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/tracks/1kyLInQ2qgYbK4wZxllfV2,https://api.spotify.com/v1/audio-analysis/1kyLInQ2qgYbK4wZxllfV2,162205.0,4.0
0.74,0.738,4.0,-6.495,0.0,0.0495,0.0756,0.0015,0.0557,0.908,158.026,audio_features,0glj70T9fN3kyJzYmTKzy1,spotify:track:0glj70T9fN3kyJzYmTKzy1,https://api.spotify.com/v1/tracks/0glj70T9fN3kyJzYmTKzy1,https://api.spotify.com/v1/audio-analysis/0glj70T9fN3kyJzYmTKzy1,204304.0,4.0
0.674,0.603,2.0,-5.401,1.0,0.248,0.621,2.18e-05,0.0949,0.741,62.344,audio_features,6mnfGyPzbzSe8olYGM44pU,spotify:track:6mnfGyPzbzSe8olYGM44pU,https://api.spotify.com/v1/tracks/6mnfGyPzbzSe8olYGM44pU,https://api.spotify.com/v1/audio-analysis/6mnfGyPzbzSe8olYGM44pU,169846.0,4.0
0.839,0.77,11.0,-5.156,0.0,0.0562,0.566,0.0474,0.0713,0.821,135.02,audio_features,79j3Cl3AEAEhXK9cjjfd02,spotify:track:79j3Cl3AEAEhXK9cjjfd02,https://api.spotify.com/v1/tracks/79j3Cl3AEAEhXK9cjjfd02,https://api.spotify.com/v1/audio-analysis/79j3Cl3AEAEhXK9cjjfd02,120889.0,4.0
0.685,0.615,2.0,-5.119,1.0,0.0661,0.358,0.0,0.45,0.0808,113.145,audio_features,2mnehJ4xPqFe4cNi7BG2rc,spotify:track:2mnehJ4xPqFe4cNi7BG2rc,https://api.spotify.com/v1/tracks/2mnehJ4xPqFe4cNi7BG2rc,https://api.spotify.com/v1/audio-analysis/2mnehJ4xPqFe4cNi7BG2rc,156000.0,4.0
0.778,0.503,5.0,-7.772,0.0,0.218,0.415,0.0,0.108,0.517,146.125,audio_features,5ER5Fr1Cv7N3chJhAapt66,spotify:track:5ER5Fr1Cv7N3chJhAapt66,https://api.spotify.com/v1/tracks/5ER5Fr1Cv7N3chJhAapt66,https://api.spotify.com/v1/audio-analysis/5ER5Fr1Cv7N3chJhAapt66,176017.0,4.0
0.793,0.753,8.0,-4.385,0.0,0.168,0.107,0.0,0.214,0.598,92.94,audio_features,0dLdTvslcZVsncSMyVvP7n,spotify:track:0dLdTvslcZVsncSMyVvP7n,https://api.spotify.com/v1/tracks/0dLdTvslcZVsncSMyVvP7n,https://api.spotify.com/v1/audio-analysis/0dLdTvslcZVsncSMyVvP7n,224120.0,4.0
0.693,0.658,2.0,-5.258,0.0,0.101,0.058,0.0,0.174,0.623,159.98,audio_features,4eo11GQla5DlqMHQ76ym3l,spotify:track:4eo11GQla5DlqMHQ76ym3l,https://api.spotify.com/v1/tracks/4eo11GQla5DlqMHQ76ym3l,https://api.spotify.com/v1/audio-analysis/4eo11GQla5DlqMHQ76ym3l,189067.0,4.0
0.665,0.544,10.0,-3.648,1.0,0.115,0.0129,0.0,0.0752,0.625,163.948,audio_features,3tMftGMXTPbQlmjh4FzXpZ,spotify:track:3tMftGMXTPbQlmjh4FzXpZ,https://api.spotify.com/v1/tracks/3tMftGMXTPbQlmjh4FzXpZ,https://api.spotify.com/v1/audio-analysis/3tMftGMXTPbQlmjh4FzXpZ,192906.0,4.0
0.819,0.531,5.0,-14.178,0.0,0.421,0.897,0.0207,0.107,0.761,120.094,audio_features,0w0e3Te2Rd4t8gGKi3sU6a,spotify:track:0w0e3Te2Rd4t8gGKi3sU6a,https://api.spotify.com/v1/tracks/0w0e3Te2Rd4t8gGKi3sU6a,https://api.spotify.com/v1/audio-analysis/0w0e3Te2Rd4t8gGKi3sU6a,140240.0,4.0
0.543,0.587,10.0,-7.709,0.0,0.497,0.786,0.0,0.626,0.723,174.075,audio_features,00EWeXw1RLUwCMw8pxtXAE,spotify:track:00EWeXw1RLUwCMw8pxtXAE,https://api.spotify.com/v1/tracks/00EWeXw1RLUwCMw8pxtXAE,https://api.spotify.com/v1/audio-analysis/00EWeXw1RLUwCMw8pxtXAE,217946.0,4.0
0.721,0.731,11.0,-4.273,0.0,0.0909,0.0146,0.0,0.356,0.711,128.062,audio_features,06JM1fuKPQOrSL6s9mzDvV,spotify:track:06JM1fuKPQOrSL6s9mzDvV,https://api.spotify.com/v1/tracks/06JM1fuKPQOrSL6s9mzDvV,https://api.spotify.com/v1/audio-analysis/06JM1fuKPQOrSL6s9mzDvV,150000.0,4.0
0.719,0.799,2.0,-4.641,1.0,0.0454,0.0467,2.73e-06,0.155,0.597,95.021,audio_features,1emJPywtseFLmLCcPY92dW,spotify:track:1emJPywtseFLmLCcPY92dW,https://api.spotify.com/v1/tracks/1emJPywtseFLmLCcPY92dW,https://api.spotify.com/v1/audio-analysis/1emJPywtseFLmLCcPY92dW,146000.0,4.0
0.837,0.621,4.0,-7.935,1.0,0.0474,0.513,5.67e-06,0.127,0.875,120.055,audio_features,456U68M8lIymkz56Zroxh8,spotify:track:456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/tracks/456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/audio-analysis/456U68M8lIymkz56Zroxh8,230905.0,4.0
0.6,0.939,8.0,-1.359,1.0,0.046,0.114,0.0,0.244,0.709,95.027,audio_features,3ng8tfwvzR4BBwa9yaMms6,spotify:track:3ng8tfwvzR4BBwa9yaMms6,https://api.spotify.com/v1/tracks/3ng8tfwvzR4BBwa9yaMms6,https://api.spotify.com/v1/audio-analysis/3ng8tfwvzR4BBwa9yaMms6,253963.0,4.0
0.633,0.815,6.0,-2.94,0.0,0.0635,0.406,0.0,0.16,0.353,95.953,audio_features,4sykJxUsqdXZRqRv1J9fEQ,spotify:track:4sykJxUsqdXZRqRv1J9fEQ,https://api.spotify.com/v1/tracks/4sykJxUsqdXZRqRv1J9fEQ,https://api.spotify.com/v1/audio-analysis/4sykJxUsqdXZRqRv1J9fEQ,216450.0,4.0
0.757,0.768,1.0,-5.13,1.0,0.0379,0.345,0.000406,0.129,0.384,100.056,audio_features,6RqD0fpAaKEZvQd0QrTj7j,spotify:track:6RqD0fpAaKEZvQd0QrTj7j,https://api.spotify.com/v1/tracks/6RqD0fpAaKEZvQd0QrTj7j,https://api.spotify.com/v1/audio-analysis/6RqD0fpAaKEZvQd0QrTj7j,259200.0,4.0
